3.05452	10416
3.05546	10443
3.0564	10470
3.07052	10497
3.07146	10524
3.0724	10551
3.08652	10578
3.08746	10605
3.0884	10632
3.10252	10659
3.10346	10685
3.1044	10711
3.11852	10737
3.11946	10763
3.1204	10789
3.13452	10815
3.13546	10841
3.1364	10867
3.15052	10893
3.15146	10919
3.1524	10945
3.16652	10971
3.16746	10997
3.1684	11023
3.18252	11049
3.18346	11075
3.1844	11100
3.19852	11125
3.19946	11150
3.2004	11175
3.21452	11200
3.21546	11225
3.2164	11250
3.23052	11275
3.23146	11300
3.2324	11325
3.24652	11350
3.24746	11375
3.2484	11400
3.26252	11425
3.26346	11450
3.2644	11475
3.27852	11500
3.27946	11524
3.2804	11548
3.29452	11572
3.29546	11596
3.2964	11620
3.31052	11644
3.31146	11668
3.3124	11692
3.32652	11716
3.32746	11740
3.3284	11764
3.34252	11788
3.34346	11812
3.3444	11836
3.35852	11860
3.35946	11884
3.3604	11908
3.37452	11932
3.37546	11956
3.3764	11980
3.39052	12003
3.39146	12026
3.3924	12049
3.40652	12072
3.40746	12095
3.4084	12118
3.42252	12141
3.42346	12164
3.4244	12187
3.43852	12210
3.43946	12233
3.4404	12256
3.45452	12279
3.45546	12302
3.4564	12325
3.47052	12348
3.47146	12371
3.4724	12394
3.48652	12417
3.48746	12440
3.4884	12463
3.50252	12486
3.50346	12509
3.5044	12531
3.51852	12553
3.51946	12575
3.5204	12597
3.53452	12619
3.53546	12641
3.5364	12663
3.55052	12685
3.55146	12707
3.5524	12729
3.56652	12751
3.56746	12773
3.5684	12795
3.58252	12817
3.58346	12839
3.5844	12861
3.59852	12883
3.59946	12905
3.6004	12927
3.61452	12949
3.61546	12971
3.6164	12993
3.63052	13015
3.63146	13037
3.6324	13059
3.64652	13080
3.64746	13101
3.6484	13122
3.66252	13143
3.66346	13164
3.6644	13185
3.67852	13206
3.67946	13227
3.6804	13248
3.69452	13269
3.69546	13290
3.6964	13311
3.71052	13332
3.71146	13353
3.7124	13374
3.72652	13395
3.72746	13416
3.7284	13437
3.74252	13458
3.74346	13479
3.7444	13500
3.75852	13521
3.75946	13542
3.7604	13563
3.77452	13584
3.77546	13605
3.7764	13626
3.79052	13647
3.79146	13668
3.7924	13689
3.80652	13709
3.80746	13729
3.8084	13749
3.82252	13769
3.82346	13789
3.8244	13809
3.83852	13829
3.83946	13849
3.8404	13869
3.85452	13889
3.85546	13909
3.8564	13929
3.87052	13949
3.87146	13969
3.8724	13989
3.88652	14009
3.88746	14029
3.8884	14049
3.90252	14069
3.90346	14089
3.9044	14109
3.91852	14129
3.91946	14149
3.9204	14169
3.93452	14189
3.93546	14209
3.9364	14229
3.95052	14249
3.95146	14269
3.9524	14289
3.96652	14309
3.96746	14329
3.9684	14349
3.98252	14369
3.98346	14388
3.9844	14407
3.99852	14426
3.99946	14445
4.0004	14464
4.01452	14483
4.01546	14502
4.0164	14521
4.03052	14540
4.03146	14559
4.0324	14578
4.04652	14597
4.04746	14616
4.0484	14635
4.06252	14654
4.06346	14673
4.0644	14692
RxDrop at 4.07736
RxDrop at 4.07736
4.07852	14711
4.07946	14730
4.08071	14749
4.09499	1072
4.11099	1340
4.11797	1554
4.12479	1738
4.1313	1903
4.13782	2053
4.14433	2192
4.15085	2323
4.15179	2446
4.15749	2563
4.15899	2675
4.16401	2782
4.1658	2885
4.17499	2984
4.17593	3080
4.18133	3173
4.19099	3263
4.19193	3351
4.1927	3436
4.20699	3519
4.20793	3600
4.2087	3679
4.22299	3757
4.22393	3833
4.2247	3907
4.23899	3980
4.23993	4052
4.2407	4122
4.25499	4191
4.25593	4259
4.2567	4326
4.27099	4392
4.27193	4457
4.2727	4521
4.28699	4584
4.28793	4646
4.2887	4707
4.30299	4768
4.30393	4828
4.3047	4887
4.31899	4945
4.31993	5003
4.3207	5060
4.33499	5116
4.33593	5172
4.3367	5227
4.35099	5281
4.35193	5335
4.3527	5388
4.36699	5441
4.36793	5493
4.3687	5545
4.38299	5596
4.38393	5647
4.3847	5697
4.39899	5747
4.39993	5796
4.4007	5845
4.41499	5894
4.41593	5942
4.4167	5990
4.43099	6037
4.43193	6084
4.4327	6131
4.44699	6177
4.44793	6223
4.4487	6269
4.46299	6314
4.46393	6359
4.4647	6404
4.47899	6448
4.47993	6492
4.4807	6536
RxDrop at 4.49336
RxDrop at 4.49336
4.49499	6579
4.49593	6622
4.51099	1072
4.52699	1340
4.53397	1554
4.54079	1738
4.5473	1903
4.55382	2053
4.56033	2192
4.56685	2323
4.56779	2446
4.57349	2563
4.57499	2675
4.58001	2782
4.5818	2885
4.59099	2984
4.59193	3080
4.59733	3173
4.60699	3263
4.60793	3351
4.6087	3436
4.62299	3519
4.62393	3600
4.6247	3679
4.63899	3757
4.63993	3833
4.6407	3907
4.65499	3980
4.65593	4052
4.6567	4122
4.67099	4191
4.67193	4259
4.6727	4326
4.68699	4392
4.68793	4457
4.6887	4521
4.70299	4584
4.70393	4646
4.7047	4707
4.71899	4768
4.71993	4828
4.7207	4887
4.73499	4945
4.73593	5003
4.7367	5060
4.75099	5116
4.75193	5172
4.7527	5227
4.76699	5281
4.76793	5335
4.7687	5388
4.78299	5441
4.78393	5493
4.7847	5545
4.79899	5596
4.79993	5647
4.8007	5697
4.81499	5747
4.81593	5796
4.8167	5845
4.83099	5894
4.83193	5942
4.8327	5990
4.84699	6037
4.84793	6084
4.8487	6131
4.86299	6177
4.86393	6223
4.8647	6269
4.87899	6314
4.87993	6359
4.8807	6404
4.89499	6448
4.89593	6492
4.8967	6536
4.91099	6579
4.91193	6622
4.9127	6665
4.92699	6708
4.92793	6750
4.9287	6792
4.94299	6834
4.94393	6876
4.9447	6917
4.95899	6958
4.95993	6999
4.9607	7040
4.97499	7080
4.97593	7120
4.9767	7160
4.99099	7200
4.99193	7239
4.9927	7278
5.00609	536
5.00703	7317
5.00798	7356
5.00875	7395
5.01265	1072
5.01964	1608
5.02299	7433
5.02393	7471
5.0247	7509
5.02663	2144
5.03314	2680
5.03408	3216
5.03899	7547
RxDrop at 5.03908
RxDrop at 5.03908
5.03993	7585
5.0407	7622
5.04165	3752
5.04354	1072
RxDrop at 5.05194
RxDrop at 5.05194
5.05547	7659
5.05641	1072
5.05765	1340
5.06463	1554
5.07099	1340
5.07193	1738
5.07797	1554
5.07892	1903
5.08479	1738
5.08543	2053
5.08603	2192
5.0913	1903
5.09272	2323
5.09366	2446
5.09782	2053
5.09953	2563
5.10299	2675
5.10433	2192
5.10652	2782
5.1098	2885
5.11085	2323
5.11179	2446
5.11749	2563
5.11899	2984
5.11993	3080
5.12135	2675
5.12401	2782
5.12533	3173
5.12816	2885
5.13499	3263
5.13593	3351
5.1367	3436
5.13765	2984
5.13859	3080
5.14399	3173
5.15099	3519
5.15193	3600
5.1527	3679
5.15365	3263
5.15459	3351
5.15536	3436
5.16699	3757
5.16793	3833
5.1687	3907
5.16965	3519
5.17059	3600
5.17136	3679
5.18299	3980
5.18393	4052
5.1847	4122
5.18565	3757
5.18659	3833
5.18736	3907
5.19899	4191
5.19993	4259
5.2007	4326
5.20165	3980
5.20259	4052
5.20336	4122
5.21499	4392
5.21593	4457
5.2167	4521
5.21765	4191
5.21859	4259
5.21936	4326
5.23099	4584
5.23193	4646
5.2327	4707
5.23365	4392
5.23459	4457
5.23536	4521
5.24699	4768
5.24793	4828
5.2487	4887
5.24965	4584
5.25059	4646
5.25136	4707
5.26299	4945
5.26393	5003
5.2647	5060
5.26565	4768
5.26659	4828
5.26736	4887
5.27899	5116
5.27993	5172
5.2807	5227
5.28165	4945
5.28259	5003
5.28336	5060
RxDrop at 5.29242
RxDrop at 5.29242
5.29499	5281
5.29671	1072
5.29765	5116
5.29859	5172
5.29936	5227
5.31099	1340
5.31193	5281
5.31288	5335
5.31365	5388
5.31797	1554
5.32479	1738
5.32746	5441
5.3284	5493
5.32917	5545
5.3313	1903
5.33782	2053
5.34299	5596
5.34393	5647
5.3447	5697
5.34517	2192
5.35169	2323
5.35263	2446
5.35833	2563
5.35975	5747
5.36069	5796
5.36146	5845
5.36193	2675
5.36485	2782
5.36875	2885
5.37499	2984
5.3764	5894
5.37735	5942
5.37812	5990
5.37859	3080
5.38133	3173
5.39099	3263
5.39193	3351
5.3927	3436
5.39365	6037
5.39459	6084
5.39536	6131
5.40699	3519
5.40793	3600
5.4087	3679
5.40965	6177
5.41059	6223
5.41136	6269
5.42299	3757
5.42393	3833
5.4247	3907
5.42565	6314
5.42659	6359
5.42736	6404
5.43899	3980
5.43993	4052
5.4407	4122
5.44165	6448
5.44259	6492
5.44336	6536
5.45499	4191
5.45593	4259
5.4567	4326
5.45765	6579
5.45859	6622
5.45936	6665
5.47099	4392
5.47193	4457
5.4727	4521
5.47365	6708
5.47459	6750
5.47536	6792
5.48699	4584
5.48793	4646
5.4887	4707
5.48965	6834
5.49059	6876
5.49136	6917
5.50299	4768
5.50393	4828
5.5047	4887
5.50565	6958
5.50659	6999
5.50736	7040
5.51899	4945
5.51993	5003
5.5207	5060
5.52165	7080
5.52259	7120
5.52336	7160
5.53499	5116
5.53593	5172
5.5367	5227
5.53765	7200
5.53859	7239
5.53936	7278
5.55099	5281
5.55193	5335
5.5527	5388
5.55365	7317
5.55459	7356
5.55536	7395
5.56699	5441
5.56793	5493
5.5687	5545
5.56965	7433
5.57059	7471
5.57136	7509
5.58299	5596
5.58393	5647
5.5847	5697
5.58565	7547
5.58659	7585
5.58736	7622
5.59899	5747
5.59993	5796
5.6007	5845
5.60165	7659
5.60259	7696
5.60336	7733
5.61499	5894
5.61593	5942
5.6167	5990
5.61765	7770
5.61859	7806
5.61936	7842
5.63099	6037
5.63193	6084
5.6327	6131
5.63365	7878
5.63459	7914
5.63536	7950
5.64699	6177
5.64793	6223
5.6487	6269
5.64965	7986
5.65059	8021
5.65136	8056
5.66299	6314
5.66393	6359
5.6647	6404
5.66565	8091
5.66659	8126
5.66736	8161
5.67899	6448
5.67993	6492
5.6807	6536
5.68165	8196
5.68259	8231
5.68336	8265
5.69499	6579
5.69593	6622
5.6967	6665
5.69765	8299
5.69859	8333
5.69936	8367
RxDrop at 5.70842
RxDrop at 5.70842
5.71099	6708
5.71271	1072
5.71365	8401
5.71459	8435
5.71536	8469
5.72699	1340
5.72793	8502
5.72888	8535
5.72965	8568
5.73397	1554
5.74079	1738
5.74346	8601
5.7444	8634
5.74517	8667
5.7473	1903
5.75382	2053
5.75899	8700
5.75993	8733
5.7607	8765
5.76117	2192
5.76769	2323
5.76863	2446
5.77433	2563
5.77575	8797
5.77669	8829
5.77746	8861
5.77793	2675
5.78085	2782
5.78475	2885
5.79099	2984
5.7924	8893
5.79335	8925
5.79412	8957
5.79459	3080
5.79733	3173
5.80699	3263
5.80793	3351
5.8087	3436
5.80965	8989
5.81059	9020
5.81136	9051
5.82299	3519
5.82393	3600
5.8247	3679
5.82565	9082
5.82659	9113
5.82736	9144
5.83899	3757
5.83993	3833
5.8407	3907
5.84165	9175
5.84259	9206
5.84336	9237
5.85499	3980
5.85593	4052
5.8567	4122
5.85765	9268
5.85859	9298
5.85936	9328
5.87099	4191
5.87193	4259
5.8727	4326
5.87365	9358
5.87459	9388
5.87536	9418
5.88699	4392
5.88793	4457
5.8887	4521
5.88965	9448
5.89059	9478
5.89136	9508
5.90299	4584
5.90393	4646
5.9047	4707
5.90565	9538
5.90659	9568
5.90736	9598
5.91899	4768
5.91993	4828
5.9207	4887
5.92165	9627
5.92259	9656
5.92336	9685
5.93499	4945
5.93593	5003
5.9367	5060
5.93765	9714
5.93859	9743
5.93936	9772
5.95099	5116
5.95193	5172
5.9527	5227
5.95365	9801
5.95459	9830
5.95536	9859
5.96699	5281
5.96793	5335
5.9687	5388
5.96965	9888
5.97059	9917
5.97136	9945
5.98299	5441
5.98393	5493
5.9847	5545
5.98565	9973
5.98659	10001
5.98736	10029
5.99899	5596
5.99993	5647
6.0007	5697
6.00165	10057
6.00259	10085
6.00336	10113
6.01499	5747
6.01593	5796
6.0167	5845
6.01765	10141
6.01859	10169
6.01936	10197
6.03099	5894
6.03193	5942
6.0327	5990
6.03365	10225
6.03459	10253
6.03536	10281
6.04699	6037
6.04793	6084
6.0487	6131
6.04965	10308
6.05059	10335
6.05136	10362
6.06299	6177
6.06393	6223
6.0647	6269
6.06565	10389
6.06659	10416
6.06736	10443
6.07899	6314
6.07993	6359
6.0807	6404
6.08165	10470
6.08259	10497
6.08336	10524
6.09499	6448
6.09593	6492
6.0967	6536
6.09765	10551
6.09859	10578
6.09936	10605
6.11099	6579
6.11193	6622
6.1127	6665
6.11365	10632
6.11459	10659
6.11536	10685
6.12699	6708
6.12793	6750
6.1287	6792
6.12965	10711
6.13059	10737
6.13136	10763
6.14299	6834
6.14393	6876
6.1447	6917
6.14565	10789
6.14659	10815
6.14736	10841
6.15899	6958
6.15993	6999
6.1607	7040
6.16165	10867
6.16259	10893
6.16336	10919
6.17499	7080
6.17593	7120
6.1767	7160
6.17765	10945
6.17859	10971
6.17936	10997
6.19099	7200
6.19193	7239
6.1927	7278
6.19365	11023
6.19459	11049
6.19536	11075
6.20699	7317
6.20793	7356
6.2087	7395
6.20965	11100
6.21059	11125
6.21136	11150
6.22299	7433
6.22393	7471
6.2247	7509
6.22565	11175
6.22659	11200
6.22736	11225
6.23899	7547
6.23993	7585
6.2407	7622
6.24165	11250
6.24259	11275
6.24336	11300
6.25499	7659
6.25593	7696
RxDrop at 6.25602
RxDrop at 6.25602
6.2567	7733
6.25765	11325
6.25859	11350
6.27099	7770
6.27193	7806
6.2727	7842
6.27365	1072
6.28699	7878
6.28793	7914
6.2887	7950
6.28965	1340
6.29663	1554
6.30299	7986
6.30393	8021
6.3047	8056
6.30565	1738
6.31263	1903
6.31899	8091
6.31993	8126
6.3207	8161
6.32117	2053
6.32769	2192
6.3342	2323
6.33515	2446
6.33609	8196
6.33704	8231
6.33781	8265
6.34119	2563
6.34214	2675
6.34818	2782
6.35099	8299
6.35193	8333
6.3527	8367
6.35317	2885
6.35469	2984
6.35969	3080
6.36699	8401
6.36793	8435
6.3687	8469
6.36917	3173
6.37012	3263
6.37106	3351
6.38299	8502
6.38393	8535
RxDrop at 6.38432
RxDrop at 6.38432
6.3847	8568
6.38517	3436
6.38612	3519
6.38706	3600
6.39899	8601
6.39993	8634
6.4007	8667
6.40212	1072
6.41499	8700
6.41593	8733
6.4167	8765
6.41765	1340
6.42463	1554
6.43099	8797
6.43193	8829
6.4327	8861
6.43365	1738
RxDrop at 6.43712
RxDrop at 6.43712
6.44699	8893
6.44793	8925
6.4487	8957
6.44918	1072
6.46221	1340
6.46316	8989
6.4641	9020
6.46487	9051
6.4692	1554
6.47619	1738
6.47899	9082
6.47993	9113
6.4807	9144
6.48317	1903
6.48969	2053
6.49499	9175
6.49593	9206
6.4967	9237
6.49717	2192
6.50369	2323
6.50463	2446
6.51068	2563
6.51162	9268
6.51256	9298
6.51334	9328
6.51428	2675
6.51766	2782
6.52127	2885
6.52465	2984
6.52699	9358
6.52793	9388
6.5287	9418
6.52917	3080
6.53117	3173
6.53569	3263
6.53759	3351
6.54299	9448
6.54393	9478
6.5447	9508
6.54565	3436
6.54659	3519
6.54736	3600
6.55899	9538
6.55993	9568
6.5607	9598
6.56165	3679
6.56259	3757
6.56336	3833
6.57499	9627
6.57593	9656
6.5767	9685
6.57765	3907
6.57859	3980
6.57936	4052
6.59099	9714
6.59193	9743
6.5927	9772
6.59365	4122
6.59459	4191
6.59536	4259
6.60699	9801
6.60793	9830
6.6087	9859
6.60965	4326
6.61059	4392
6.61136	4457
6.62299	9888
6.62393	9917
6.6247	9945
6.62565	4521
6.62659	4584
6.62736	4646
6.63899	9973
6.63993	10001
6.6407	10029
6.64165	4707
6.64259	4768
6.64336	4828
6.65499	10057
6.65593	10085
6.6567	10113
6.65765	4887
6.65859	4945
6.65936	5003
6.67099	10141
6.67193	10169
6.6727	10197
6.67365	5060
6.67459	5116
6.67536	5172
6.68699	10225
6.68793	10253
6.6887	10281
6.68965	5227
6.69059	5281
6.69136	5335
6.70299	10308
6.70393	10335
6.7047	10362
6.70565	5388
6.70659	5441
6.70736	5493
6.71899	10389
6.71993	10416
6.7207	10443
6.72165	5545
6.72259	5596
6.72336	5647
6.73499	10470
6.73593	10497
6.7367	10524
6.73765	5697
6.73859	5747
6.73936	5796
6.75099	10551
6.75193	10578
6.7527	10605
6.75365	5845
6.75459	5894
6.75536	5942
6.76699	10632
6.76793	10659
6.7687	10685
6.76965	5990
6.77059	6037
6.77136	6084
6.78299	10711
6.78393	10737
6.7847	10763
6.78565	6131
6.78659	6177
6.78736	6223
6.79899	10789
6.79993	10815
6.8007	10841
6.80165	6269
6.80259	6314
6.80336	6359
6.81499	10867
6.81593	10893
6.8167	10919
6.81765	6404
6.81859	6448
6.81936	6492
6.83099	10945
6.83193	10971
6.8327	10997
6.83365	6536
6.83459	6579
6.83536	6622
6.84699	11023
6.84793	11049
6.8487	11075
6.84965	6665
6.85059	6708
6.85136	6750
6.86299	11100
6.86393	11125
6.8647	11150
6.86565	6792
6.86659	6834
6.86736	6876
6.87899	11175
6.87993	11200
6.8807	11225
6.88165	6917
6.88259	6958
6.88336	6999
6.89499	11250
RxDrop at 6.89555
RxDrop at 6.89555
6.89593	11275
6.8967	11300
6.89765	7040
6.89907	7080
6.91099	11325
6.91193	11350
6.9127	11375
6.91318	1232
6.92699	11400
6.92793	11425
6.9287	11450
6.92965	1465
RxDrop at 6.93312
RxDrop at 6.93312
6.94299	11475
6.94393	11500
6.9447	11524
6.9517	1072
6.95963	11548
6.96058	11572
6.96135	11596
6.96473	1340
6.97172	1554
6.97499	11620
6.97593	11644
6.9767	11668
6.97871	1738
6.98569	1903
RxDrop at 6.98794
RxDrop at 6.98794
RxDrop at 6.98936
RxDrop at 6.98936
6.99147	11692
6.99272	1072
6.99317	2053
6.9997	2192
7.00622	2323
7.00717	2446
7.01274	1340
7.01368	2563
7.01463	2675
7.01973	1554
7.02067	2782
7.02161	2885
7.02671	1738
7.02766	2984
7.0286	3080
7.0337	1903
7.03464	3173
7.03559	3263
7.03618	3351
7.04022	2053
7.04163	3436
7.04258	3519
7.04335	3600
7.04673	2192
7.05325	2323
7.05419	2446
7.05513	3679
7.05608	3757
7.05685	3833
7.06023	2563
7.06118	2675
7.06722	2782
7.07052	2885
7.07193	3907
7.07288	3980
7.07365	4052
7.07412	2984
7.07703	3080
7.08652	3173
7.08746	3263
7.0884	3351
7.08935	4122
7.09029	4191
7.09106	4259
7.10252	3436
7.10346	3519
7.1044	3600
7.10565	4326
7.10659	4392
7.10736	4457
7.11852	3679
7.11946	3757
7.1204	3833
7.12165	4521
7.12259	4584
7.12336	4646
7.13452	3907
7.13546	3980
7.1364	4052
7.13765	4707
7.13859	4768
7.13936	4828
7.15052	4122
7.15146	4191
7.1524	4259
7.15365	4887
7.15459	4945
7.15536	5003
7.16652	4326
7.16746	4392
7.1684	4457
7.16965	5060
7.17059	5116
7.17136	5172
7.18252	4521
7.18346	4584
7.1844	4646
7.18565	5227
7.18659	5281
7.18736	5335
7.19852	4707
7.19946	4768
7.2004	4828
7.20165	5388
7.20259	5441
7.20336	5493
RxDrop at 7.21147
RxDrop at 7.21147
7.21499	4887
RxDrop at 7.21508
RxDrop at 7.21508
7.21594	1072
7.21765	5545
7.21937	1072
7.23099	1340
7.2324	1340
7.23797	1554
7.23939	1554
7.24479	1738
7.2462	1738
7.2513	1903
7.25272	1903
7.25782	2053
7.25923	2053
7.26433	2192
7.26575	2192
RxDrop at 7.26922
RxDrop at 7.26922
7.27085	2323
7.27179	2446
7.27274	2323
7.27749	2563
7.27899	2675
7.27994	1072
7.28401	2782
7.2858	2885
7.29297	1340
7.29499	2984
7.29593	3080
7.29996	1554
7.30133	3173
7.30694	1738
7.31099	3263
7.31193	3351
7.3127	3436
7.31393	1903
7.32044	2053
7.32699	3519
7.32793	3600
7.3287	3679
7.32917	2192
7.33569	2323
7.33663	2446
7.34268	2563
7.34362	3757
7.34456	3833
7.34534	3907
7.34628	2675
7.34966	2782
7.35327	2885
7.35665	2984
7.35899	3980
7.35993	4052
7.3607	4122
7.36117	3080
7.36212	3173
7.36364	3263
7.37499	4191
7.37593	4259
7.3767	4326
7.37717	3351
7.37812	3436
7.37906	3519
7.39099	4392
7.39193	4457
7.3927	4521
7.39317	3600
7.39412	3679
7.39506	3757
7.40699	4584
7.40793	4646
7.4087	4707
7.40917	3833
7.41012	3907
7.41106	3980
7.42299	4768
7.42393	4828
7.4247	4887
7.42517	4052
7.42612	4122
7.42706	4191
7.43899	4945
7.43993	5003
7.4407	5060
7.44117	4259
7.44212	4326
7.44306	4392
7.45499	5116
7.45593	5172
7.4567	5227
7.45717	4457
7.45812	4521
7.45906	4584
7.47099	5281
7.47193	5335
7.4727	5388
7.47317	4646
7.47412	4707
7.47506	4768
7.48699	5441
7.48793	5493
7.4887	5545
7.48917	4828
7.49012	4887
7.49106	4945
7.50299	5596
7.50393	5647
7.5047	5697
7.50517	5003
7.50612	5060
7.50706	5116
7.51899	5747
7.51993	5796
7.5207	5845
7.52117	5172
7.52212	5227
7.52306	5281
7.53499	5894
7.53593	5942
7.5367	5990
7.53717	5335
7.53812	5388
7.53906	5441
7.55099	6037
7.55193	6084
7.5527	6131
7.55317	5493
7.55412	5545
7.55506	5596
7.56699	6177
7.56793	6223
7.5687	6269
7.56917	5647
7.57012	5697
7.57106	5747
7.58299	6314
7.58393	6359
7.5847	6404
7.58517	5796
7.58612	5845
7.58706	5894
RxDrop at 7.59689
RxDrop at 7.59689
